#timestamp x y z q_x q_y q_z q_w
1628249384.848561 24.654724121093750 5.215936660766602 0.088124774396420 0.003142149611234 0.005421961998612 -0.783426409589562 0.621452966829763
1628249385.650131 24.571304321289062 4.670968055725098 0.079872161149979 0.005112050158058 0.005166521979903 -0.702764074069704 0.711385851834828
1628249386.451682 24.603111267089844 4.261484622955322 0.077443599700928 0.005255207134855 0.003674179013730 -0.615682082590136 0.787968563068361
1628249387.052870 24.712671279907227 3.843697547912598 0.064950287342072 0.006891598147011 0.001603010472245 -0.510495979213743 0.859851028631709
1628249387.453621 24.904535293579102 3.545850753784180 0.064022660255432 0.008455635337845 0.000690469495795 -0.415222456664443 0.909680348784370
1628249387.854402 25.155120849609375 3.271778106689453 0.056630708277225 0.010479171197931 0.000325191953858 -0.302044029292363 0.953236322005216
1628249388.255162 25.502099990844727 3.073409557342529 0.058292835950851 0.011434963359692 -0.001463723154644 -0.177961756862493 0.983969873635318
1628249388.655957 25.897171020507812 2.996063232421875 0.061098489910364 0.010820966733288 -0.002743311910647 -0.063075511975231 0.997946321556315
1628249389.257099 26.527795791625977 3.005059957504272 0.060857344418764 0.010599467873376 -0.002643589183631 0.075701577160822 0.997070676498107
1628249390.259279 27.493612289428711 3.293318748474121 0.064648404717445 0.004299749851586 -0.000504169051204 0.033398655538946 0.999432732990556
1628249390.860321 27.910837173461914 3.287173986434937 0.060535717755556 0.003232190908737 0.001119109399103 -0.070880629059626 0.997478940609873
1628249391.661774 28.393917083740234 3.229545593261719 0.071006923913956 0.001900271017717 -0.001164676333822 -0.204901297722944 0.978780103338104
1628249392.262953 28.882936477661133 3.027421236038208 0.059212084859610 0.002696572297916 -0.000064370259985 -0.343381058350277 0.939192298265140
1628249392.663707 29.173652648925781 2.776143789291382 0.061466988176107 0.001524007198388 -0.000715859216262 -0.444561076275847 0.895746958916469
1628249393.267696 29.438905715942383 2.216133117675781 0.054056532680988 0.000890914456973 0.002856831799775 -0.560919275037312 0.827865092678218
1628249393.866030 29.669870376586914 1.716485738754272 0.051180992275476 -0.001162584528967 0.006049419882980 -0.645898847122033 0.763398147890549
1628249395.068358 29.720855712890625 0.667340457439423 0.047072537243366 0.003014943975018 0.004591231557542 -0.663166416331244 0.748451825407613
1628249396.270679 29.894159317016602 -0.272842407226562 0.024194663390517 0.004365866097763 0.005843051592991 -0.567096689983827 0.823618930192043
1628249397.072221 30.181776046752930 -0.871224761009216 0.016674334183335 0.004918756083841 0.005438485853162 -0.481990185451090 0.876145929534023
1628249398.074182 30.717039108276367 -1.514505505561829 0.002824045019224 0.004853808662209 0.004414563337209 -0.384502131923291 0.923100786869157
1628249399.476885 31.575256347656250 -2.203074932098389 -0.005235672462732 0.003423415230206 0.002678236055935 -0.291983385242127 0.956413514136191
1628249401.079987 32.574985504150391 -2.722389459609985 -0.015691628679633 0.004506685464312 0.001369766271405 -0.204228579535292 0.978911896356094
1628249402.883570 33.577930450439453 -3.097518920898438 -0.019372625276446 0.002418483033857 -0.001977797784031 -0.197711737303346 0.980255226044847
1628249404.686965 34.544143676757812 -3.533361434936523 -0.012464403174818 0.002849705001104 0.000635856161118 -0.244583416708464 0.969623858586185
1628249406.490472 35.426025390625000 -4.039138317108154 -0.017227131873369 0.003674783169926 -0.001736499786623 -0.279227430341763 0.960216393674822
1628249407.893195 36.305740356445312 -4.763346195220947 -0.019410243257880 0.005660112092515 -0.001170676464169 -0.379262266776160 0.925271163307020
1628249409.095513 37.057640075683594 -5.550720214843750 -0.036952279508114 0.009417158651165 0.002007894975529 -0.442159773692105 0.896884619117338
1628249410.499776 37.573379516601562 -6.344112396240234 -0.043842714279890 0.007597947488648 0.003680017783039 -0.533151807668244 0.845977469347240
1628249412.101348 37.946624755859375 -7.296199798583984 -0.101137876510620 0.011795934346563 0.004791328157966 -0.616610528543314 0.787165392530000
1628249413.504067 38.274085998535156 -8.331445693969727 -0.110243320465088 0.021913186086475 -0.019206831868335 -0.550490910085940 0.834332468382883
1628249414.706396 38.737571716308594 -8.897580146789551 -0.040300950407982 0.008855704561594 0.004204338155193 -0.439844820782577 0.898020285777630
1628249415.307549 39.037872314453125 -9.192386627197266 -0.092589803040028 0.012164255424519 -0.002696844972455 -0.326110970593855 0.945249381261631
1628249415.908699 39.419403076171875 -9.458259582519531 -0.086388193070889 0.010186311608467 -0.003939696061121 -0.200172205059763 0.979699855145582
1628249416.509897 39.841281890869141 -9.648059844970703 -0.079370386898518 0.008205203489273 -0.006705648264843 -0.099004083329861 0.995030602745997
1628249417.712198 40.742191314697266 -9.764314651489258 -0.078559249639511 0.008157393402533 -0.008028186089573 0.011162834286558 0.999872189978138
1628249418.914546 41.737216949462891 -9.653409004211426 -0.072490386664867 0.000367417988607 -0.010071565890597 0.098067178766680 0.995128764036734
1628249419.916487 42.617012023925781 -9.662904739379883 -0.066134802997112 -0.001293105089244 0.004029860747227 -0.023515918265480 0.999714504090902
1628249420.317266 43.002674102783203 -9.681178092956543 -0.041858453303576 -0.004068392467782 0.002721247474060 -0.124733696093092 0.992178183621203
1628249420.918426 43.530815124511719 -9.822993278503418 -0.071343615651131 -0.003085187756811 0.004204445101341 -0.267555308638841 0.963528391422416
1628249421.519571 43.947772979736328 -10.088598251342773 -0.077213160693645 -0.004030811930317 0.003425532325031 -0.398694033052222 0.917068746764399
1628249422.120753 44.259056091308594 -10.484085083007812 -0.074672415852547 -0.004046695312227 0.004535761543874 -0.525021626658253 0.851067178702944
1628249422.721920 44.547168731689453 -11.029561996459961 -0.073957644402981 -0.004883155216122 0.004544783550061 -0.640538332054529 0.767897222879742
1628249423.824050 44.797458648681641 -12.217870712280273 -0.096466772258282 0.009920550243853 0.002755163290171 -0.617540680455420 0.786471550496749
1628249424.425210 45.002628326416016 -12.791926383972168 -0.107560448348522 0.011181979815234 0.002197790656067 -0.534154339085499 0.845310165016237
1628249425.026415 45.278846740722656 -13.271599769592285 -0.109808064997196 0.012221525042678 0.001096877132230 -0.436586167321735 0.899578762360198
1628249425.627531 45.566078186035156 -13.582787513732910 -0.105676904320717 0.012054499903859 -0.001198239812905 -0.340697316422559 0.940094990857778
1628249426.228732 45.932228088378906 -13.829108238220215 -0.109366655349731 0.011597293223563 -0.003018008348493 -0.237259809225227 0.971372316540833
1628249426.829878 46.430019378662109 -14.016211509704590 -0.107423789799213 0.013481450146082 -0.002023931793402 -0.112092019710301 0.993604314261628
1628249427.431188 47.014472961425781 -14.069516181945801 -0.112542010843754 0.016964412537558 -0.003000812730979 0.010725023378565 0.999794067647802
1628249428.833778 48.118522644042969 -14.009737968444824 -0.107316762208939 0.000139996332712 0.003356766661887 -0.027077098330784 0.999627702329517
1628249429.635293 48.556903839111328 -14.033351898193359 -0.106765717267990 -0.001884017333918 0.001007763981431 -0.153544389133935 0.988139441301647
1628249430.240606 48.957523345947266 -14.156671524047852 -0.105377085506916 -0.005026787797551 -0.000025586199053 -0.292984960548638 0.956103835178009
1628249430.937841 49.651069641113281 -14.572277069091797 -0.112032145261765 -0.006715590397041 0.001430440409350 -0.476916297856075 0.878921896146131
1628249431.639189 50.065338134765625 -15.288738250732422 -0.106711156666279 -0.005304146744593 0.005574201847845 -0.576258639287810 0.817231163715159
1628249432.641118 50.259025573730469 -16.387517929077148 -0.121890231966972 0.004622618097057 0.006014244063568 -0.598084181914568 0.801397386827443
1628249433.442675 50.517421722412109 -17.077445983886719 -0.128064706921577 0.006311866927659 0.003849443275279 -0.498301560815426 0.866972258270856
1628249434.344528 51.076263427734375 -17.779069900512695 -0.144572809338570 0.005903634741140 -0.001282101431882 -0.346224470168595 0.938132250575172
1628249434.945703 51.631935119628906 -18.203546524047852 -0.148722022771835 0.008524962809793 -0.002118402082973 -0.216118759468809 0.976327567564990
1628249435.346768 52.122222900390625 -18.387733459472656 -0.147234082221985 0.010226618764055 -0.001765646430918 -0.116956871130538 0.993082770496342
1628249436.047726 53.001480102539062 -18.358861923217773 -0.136124089360237 0.012110343489081 -0.002983307992866 0.000368748487704 0.999922148708863
1628249436.849284 54.024166107177734 -18.296213150024414 -0.145886838436127 0.001259546997343 -0.001590632350693 -0.141367619570516 0.989955089671775
1628249437.250048 54.517822265625000 -18.440826416015625 -0.130788147449493 -0.001404581987236 0.000088912402048 -0.252268814389556 0.967656170615634
1628249437.650823 54.944160461425781 -18.678543090820312 -0.129093393683434 -0.002506087832921 0.002434077684635 -0.367742017813231 0.929921288671387
1628249438.051618 55.256599426269531 -19.013265609741211 -0.125005602836609 -0.002619629785070 0.005182876492747 -0.474373018061345 0.880304785325186
1628249438.452377 55.454654693603516 -19.452102661132812 -0.143213406205177 -0.001943800462688 0.006694767293603 -0.562553749619282 0.826731323054795
1628249439.454316 55.778316497802734 -20.578348159790039 -0.155700162053108 0.002846659409221 0.004814867953152 -0.617933251288122 0.786210665489405
1628249440.456259 56.015327453613281 -21.732679367065430 -0.179213494062424 0.005203697457277 -0.000441052071931 -0.560458488441606 0.828166052032799
1628249441.057436 56.293148040771484 -22.361505508422852 -0.168399810791016 0.009164408506470 -0.000969482215996 -0.465423521540863 0.885040122998648
1628249441.660107 56.698921203613281 -22.836227416992188 -0.173635557293892 0.009389636132820 -0.000525244494168 -0.369832460592865 0.929050865100152
1628249442.259864 57.135898590087891 -23.245710372924805 -0.186478987336159 0.009285972788579 -0.000691902715986 -0.271687968745480 0.962340345002202
1628249443.062635 57.902847290039062 -23.623481750488281 -0.190753594040871 0.011154385179830 -0.002624748257757 -0.095148365109806 0.995397146371625
1628249443.662502 58.652935028076172 -23.624402999877930 -0.179850265383720 0.009086267336912 -0.002735213849257 0.051935089989517 0.998605379906829
1628249444.564240 59.813354492187500 -23.294908523559570 -0.189958468079567 -0.000756174121945 0.000168031612164 -0.073618608750580 0.997286167763147
1628249444.965001 60.201892852783203 -23.392410278320312 -0.186406433582306 -0.003425009046314 0.002741334731366 -0.189745665950606 0.981823475299855
1628249445.365776 60.533519744873047 -23.534404754638672 -0.192739933729172 -0.002830355019113 0.003289300122968 -0.295626295289518 0.955293809845202
1628249445.766552 60.800399780273438 -23.753181457519531 -0.174826502799988 -0.002925744895461 0.003670033599708 -0.392185921802525 0.919873998768357
1628249446.167346 61.015018463134766 -23.976533889770508 -0.180892825126648 -0.004052191232428 0.003443191108734 -0.483080967972880 0.875559536846918
1628249446.568331 61.193984985351562 -24.271665573120117 -0.178343221545219 -0.003971650140369 0.005210484644968 -0.571403471646112 0.820643131596005
1628249446.969024 61.310985565185547 -24.598379135131836 -0.181349173188210 -0.003304798390472 0.006028761877959 -0.656352886095169 0.754422707275145
1628249447.369650 61.358428955078125 -24.945909500122070 -0.190826728940010 -0.002498409800797 0.008004439106033 -0.736129651417759 0.676788610429160
1628249448.872564 61.053066253662109 -26.496789932250977 -0.214402139186859 0.012990574760031 0.000803350034020 -0.512175139570718 0.858782408996507
1628249449.473740 61.360393524169922 -26.989446640014648 -0.214797258377075 0.015155533512218 0.000654996771584 -0.337800365969445 0.941095528378548
1628249449.674123 61.869205474853516 -27.847881317138672 -0.288046658039093 0.012386930097937 -0.000614890563022 -0.211031036312647 0.977400679140932
1628249450.074903 62.224132537841797 -27.969604492187500 -0.246737584471703 0.013494718269336 -0.001206514955142 -0.086005120326483 0.996202567843569
1628249450.475689 62.555343627929688 -28.012371063232422 -0.250549346208572 0.012357782202838 -0.002846256519474 0.039088090245037 0.999155295859382
1628249451.477619 63.670940399169922 -27.643415451049805 -0.254925131797791 0.003671508559212 -0.000058463143818 -0.085375283436988 0.996342098671443
1628249451.878522 63.861717224121094 -27.295257568359375 -0.229738458991051 0.002539423927879 0.003509764091470 -0.277707073663523 0.960656033197824
1628249452.279168 64.150939941406250 -27.525211334228516 -0.224035114049911 0.001065512163852 0.004774927411994 -0.387654640627597 0.921791703342966
1628249452.679955 64.374969482421875 -27.817110061645508 -0.225013390183449 0.000639042745606 0.005742632681534 -0.489827794610236 0.871800060461989
1628249453.080721 64.532936096191406 -28.125579833984375 -0.234744399785995 0.002170958703916 0.005689235221097 -0.583321608126003 0.812218456472272
1628249454.383259 64.775917053222656 -29.179109573364258 -0.249918594956398 0.010492534774719 0.001565057634334 -0.452180588354770 0.891863315101444
1628249454.784021 64.975715637207031 -29.493730545043945 -0.249733075499535 0.011968618358469 0.000842963178155 -0.332808237198998 0.942918193079423
1628249455.184806 65.265060424804688 -29.675918579101562 -0.250770390033722 0.012043569328694 0.000035421450142 -0.209711978493078 0.977689028914442
1628249455.685789 65.678329467773438 -29.832675933837891 -0.250923663377762 0.012266334337223 0.000252116708738 -0.050845811290172 0.998631151603702
1628249456.086807 66.080940246582031 -29.846111297607422 -0.253418534994125 0.014821624750265 -0.001042882666195 0.073310251944801 0.997198495183028
1628249457.188713 67.128257751464844 -29.678319931030273 -0.249768227338791 0.003509070140134 0.001148786595989 0.024362081254612 0.999696381764510
1628249457.990239 67.676422119140625 -29.743808746337891 -0.252390861511230 0.000478681672325 -0.001255510859577 -0.087608584678554 0.996154069633286
1628249460.294913 68.574440002441406 -29.976530075073242 -0.270298957824707 0.001230478096442 0.005522591940505 -0.192922174767969 0.981197748358969
1628249461.897943 69.528709411621094 -30.426759719848633 -0.281270682811737 -0.000280879045818 0.004434454304501 -0.277246802126964 0.960788461333896
1628249462.899848 70.466629028320312 -31.074335098266602 -0.286056160926819 -0.001473848444499 0.004611201276429 -0.311248721644841 0.950316156796254
1628249463.701312 71.342063903808594 -31.706140518188477 -0.295273661613464 -0.001304504479825 0.003376430336204 -0.341515947923103 0.939869009649979
1628249467.508697 71.721694946289062 -31.933057785034180 -0.301528394222260 -0.000662774892595 0.006191645783965 -0.240963926481342 0.970514095923713
1628249468.711126 71.369239807128906 -31.789337158203125 -0.295835822820663 0.001008381240860 0.004535594828005 -0.123326287298033 0.992355298473340
1628249469.713273 71.052223205566406 -31.720901489257812 -0.297204673290253 0.003042263204063 0.004259597156281 -0.012588805635303 0.999907056900460
1628249470.515156 70.743644714355469 -31.719532012939453 -0.291049838066101 0.001420351173420 0.003135247176876 0.092011850078871 0.995751963228166
1628249471.316106 70.406883239746094 -31.799604415893555 -0.296892464160919 0.003734737629838 0.004477124431273 0.205823535904193 0.978571754732150
1628249472.120112 70.070915222167969 -31.973640441894531 -0.297911971807480 0.003433905623021 0.000760641814659 0.318828250846484 0.947805980239824
1628249479.532022 70.656730651855469 -31.386419296264648 -0.307205379009247 0.007020289169307 -0.000993914710567 0.428885688564345 0.903330943684658
1628249480.333655 70.894485473632812 -31.046733856201172 -0.288591653108597 0.005863411675961 0.002235813260696 0.541839697061182 0.840458425046253
1628249480.934727 71.028755187988281 -30.663631439208984 -0.293150097131729 0.005633473564528 0.003076736841276 0.643599589506634 0.765335459816739
1628249482.738217 71.019470214843750 -30.303192138671875 -0.293700486421585 0.001515923652200 0.006261224004451 0.729938021017178 0.683482980419390
1628249483.339385 71.102226257324219 -30.670770645141602 -0.304481327533722 0.000853423673542 0.002338613144983 0.794810452934389 0.606852656303672
1628249483.940557 71.267189025878906 -31.112585067749023 -0.310560464859009 0.000793940863777 -0.001032038905694 0.861764575398344 0.507306732797934
1628249484.543323 71.534187316894531 -31.508049011230469 -0.307091712951660 0.001182048337446 -0.003136933901905 0.915198756138362 0.402988832562663
1628249485.142924 71.869689941406250 -31.817874908447266 -0.308846801519394 0.001905733319010 -0.003446143138667 0.954011436770673 0.299744342379870
1628249485.744756 72.252136230468750 -32.043239593505859 -0.312936782836914 0.001322945554625 -0.003318848977394 0.980699909596830 0.195486373881389
1628249487.347253 73.226432800292969 -32.573566436767578 -0.318608403205872 0.001791890002160 0.000832236056164 0.961628444093518 0.274348012611075
1628249488.148813 73.634880065917969 -32.840270996093750 -0.323083311319351 0.002049805104421 0.003171541705116 0.917932595770081 0.396718400436692
1628249489.751815 74.373924255371094 -33.583919525146484 -0.314021676778793 -0.000339974988814 -0.000609465228426 0.930257028376699 0.366907855087481
1628249490.352984 74.685516357421875 -33.837436676025391 -0.323502898216248 0.000852931891263 -0.001487906187789 0.963129014158040 0.269034497284879
1628249492.057327 75.580879211425781 -34.446266174316406 -0.326516419649124 0.001351105006094 -0.001471868931341 0.928799231477124 0.370577921258964
1628249492.657512 75.841743469238281 -34.712562561035156 -0.320697486400604 0.001581381106879 -0.002796510870691 0.886103030337859 0.463477182164136
1628249493.459743 76.118087768554688 -35.095054626464844 -0.328268319368362 0.000985610686463 -0.001778615111202 0.823293036699953 0.567612932218101
1628249495.474025 76.545372009277344 -36.071300506591797 -0.332152545452118 -0.002063971306413 -0.005489325895122 0.877917663448385 0.478775713177884
1628249497.366583 77.183586120605469 -36.873928070068359 -0.332807958126068 -0.001421404113136 -0.006788502871563 0.917293754273306 0.398150805864177
1628249499.170077 77.899826049804688 -37.575580596923828 -0.337073624134064 -0.000457940447487 -0.007096926318549 0.938882191239605 0.344165156430009
1628249501.173972 78.775970458984375 -38.241916656494141 -0.336986184120178 -0.001971035832731 -0.007370017182912 0.958539788419709 0.284856581248826
1628249502.977459 79.593200683593750 -38.820911407470703 -0.335896134376526 -0.000855420274572 -0.006954246385058 0.948799277034364 0.315801897734067
1628249504.380186 80.255233764648438 -39.230663299560547 -0.340995579957962 -0.002014691802988 -0.006362552622792 0.978251310864806 0.207315777818164
1628249505.782927 80.952583312988281 -39.469871520996094 -0.347979187965393 -0.000264852941712 -0.007101368549832 0.996044682459272 0.088569130978277
1628249506.985272 81.687942504882812 -39.497936248779297 -0.343568682670593 0.000429227986894 0.005922269034842 -0.999576987254172 0.028470845521121
1628249508.989622 82.716888427734375 -39.352478027343750 -0.343948304653168 -0.003153335133480 0.004645528381257 -0.994601061549198 0.103620480161038
1628249513.197286 83.736160278320312 -39.078441619873047 -0.349135011434555 0.001328372556878 0.008700668512665 -0.987249920645750 0.158934351160292
1628249518.206998 84.741363525390625 -38.859687805175781 -0.348495870828629 0.000860499165349 0.005723080963881 -0.990922943756443 0.134306460836900
1628249521.814004 85.170692443847656 -38.694972991943359 -0.347848117351532 -0.001987282058661 0.003283351487773 -0.968727715181967 0.248096521844528
1628249522.815946 84.732810974121094 -38.987083435058594 -0.351501792669296 -0.000108732839915 0.002823820309551 -0.930228149882448 0.366970848136887
1628249523.617620 84.433586120605469 -39.337123870849609 -0.362075060606003 0.002475253515765 0.003878185038283 -0.881216130380319 0.472691193442800
1628249524.218700 84.269653320312500 -39.638134002685547 -0.364190906286240 0.004296144945893 0.004639330903543 -0.823210805943187 0.567700615400177
1628249524.819866 84.171928405761719 -39.989948272705078 -0.362470060586929 0.003242098760903 0.000754899179391 -0.744147187824830 0.668007396497412
1628249525.420994 84.175956726074219 -40.418838500976562 -0.373486161231995 0.001877504400915 0.001423003363736 -0.634892626511788 0.772596791890579
1628249525.821802 84.245544433593750 -40.752323150634766 -0.380355685949326 0.005716912281173 -0.000060562215926 -0.540987071823134 0.841011475169286
1628249526.223263 84.426940917968750 -41.047080993652344 -0.382834196090698 0.006971885426716 -0.001543092088983 -0.429812977263188 0.902889703262008
